,age group,job,nuptial,education,defaulter_presence,balance_amount,house_loan,personal_loan,contact_via,last_contact_day,last_contact_month,duration,campaign,passed_days,previous_contact,y
22615,3,9,4,1,0,-466.0,0,0,0,22,8,142.0,1.0,3,0,0
22616,4,6,3,1,0,2.0,0,0,0,22,8,197.0,5.0,3,0,0
22617,4,4,1,2,0,369.0,1,0,1,22,8,9.0,3.0,3,0,0
22618,4,9,3,1,0,56.0,0,0,0,22,8,148.0,8.0,3,0,0
22619,3,4,1,2,0,0.0,0,0,0,22,8,209.0,2.0,3,0,0
22620,3,9,3,2,0,29.0,0,0,0,22,8,94.0,1.0,3,0,0
22621,3,9,4,1,0,635.0,0,0,0,22,8,124.0,1.0,3,0,0
22622,3,4,4,2,0,34.0,0,0,0,22,8,121.0,1.0,3,0,0
22623,3,4,4,1,0,15.0,0,0,0,22,8,199.0,1.0,3,0,0
22624,3,4,3,2,0,2172.0,1,0,0,22,8,306.0,4.0,3,0,0
22625,5,3,3,0,0,0.0,0,0,0,22,8,173.0,1.0,3,0,0
22626,4,3,3,0,0,41.0,0,0,0,22,8,299.0,1.0,3,0,0
22627,4,3,3,0,0,46.0,0,0,0,22,8,268.0,1.0,3,0,0
22628,4,4,3,1,0,830.0,0,0,0,22,8,155.0,6.0,3,0,0
22629,5,1,3,0,0,63.0,0,0,0,22,8,176.0,6.0,3,0,0
22630,3,9,4,1,0,126.0,0,0,0,22,8,112.0,2.0,3,0,0
22631,3,9,4,2,0,0.0,0,0,0,22,8,135.0,3.0,3,0,0
22632,3,9,4,1,0,0.0,0,0,0,22,8,208.0,1.0,3,0,0
22634,4,9,4,1,0,11.0,0,0,0,22,8,247.0,1.0,3,0,0
22635,3,9,4,1,0,24.0,0,0,0,22,8,392.0,1.0,3,0,0
22636,5,6,3,2,0,583.0,1,0,0,22,8,132.0,1.0,3,0,0
22637,5,7,3,1,0,818.0,0,0,0,22,8,283.0,1.0,3,0,0
22639,5,10,3,1,0,234.0,0,0,0,22,8,735.0,1.0,3,0,1
22640,3,9,3,1,0,140.0,0,0,0,22,8,110.0,1.0,3,0,0
22641,3,4,4,2,0,0.0,0,0,0,22,8,174.0,1.0,3,0,0
22642,3,9,3,1,0,299.0,0,0,0,22,8,200.0,1.0,3,0,0
22643,3,4,3,2,0,52.0,0,0,0,22,8,311.0,1.0,3,0,0
22644,3,9,1,2,0,53.0,0,0,0,22,8,671.0,2.0,3,0,1
22646,3,9,3,2,0,1385.0,0,0,0,25,8,116.0,8.0,3,0,0
22647,3,9,4,1,0,4028.0,0,1,0,25,8,139.0,5.0,3,0,0
22648,6,5,3,1,0,0.0,0,0,0,25,8,87.0,2.0,3,0,0
22649,4,9,3,1,0,520.0,0,0,0,25,8,61.0,4.0,3,0,0
22650,5,5,3,0,0,3518.0,1,0,0,25,8,626.0,3.0,3,0,1
22651,5,1,3,0,0,19.0,0,0,0,25,8,103.0,3.0,3,0,0
22652,3,9,1,1,0,115.0,0,0,0,25,8,116.0,9.0,3,0,0
22653,5,4,3,2,0,135.0,0,0,0,25,8,162.0,4.0,3,0,0
22654,3,4,3,2,0,591.0,1,0,0,25,8,109.0,5.0,3,0,0
22655,3,4,4,2,0,86.0,0,0,0,25,8,48.0,4.0,3,0,0
22656,5,9,3,2,0,0.0,0,0,0,25,8,540.0,4.0,3,0,0
22657,3,4,4,2,0,0.0,0,0,0,25,8,191.0,5.0,3,0,0
22658,3,4,4,2,0,77.0,0,0,0,25,8,342.0,3.0,3,0,0
22661,5,9,3,2,0,-3.0,0,0,0,25,8,91.0,9.0,3,0,0
22663,4,4,1,2,0,0.0,0,0,0,25,8,110.0,3.0,3,0,0
22664,6,5,3,0,0,155.0,0,0,0,25,8,115.0,7.0,3,0,0
22665,5,4,1,2,0,0.0,0,0,0,25,8,57.0,3.0,3,0,0
22667,3,9,4,2,0,137.0,0,0,0,25,8,88.0,4.0,3,0,0
22668,3,6,3,1,0,119.0,0,0,0,25,8,68.0,4.0,3,0,0
22669,4,1,3,0,0,185.0,0,0,0,25,8,78.0,4.0,3,0,0
22670,4,4,3,1,0,1083.0,0,0,0,25,8,141.0,4.0,3,0,0
22671,4,9,3,1,0,2039.0,0,0,0,25,8,160.0,4.0,3,0,0
22673,3,9,4,2,0,275.0,1,0,0,25,8,63.0,5.0,3,0,0
22674,3,9,3,1,0,47.0,0,0,0,25,8,132.0,6.0,3,0,0
22675,3,4,3,2,0,1235.0,0,0,0,25,8,85.0,6.0,3,0,0
22676,3,9,3,1,1,4.0,1,1,0,25,8,132.0,8.0,3,0,0
22677,3,4,3,2,0,3874.0,0,0,0,25,8,425.0,6.0,3,0,0
22679,4,9,3,1,0,136.0,0,0,0,25,8,363.0,7.0,3,0,1
22680,5,1,3,1,0,467.0,0,0,0,25,8,129.0,5.0,3,0,0
22681,3,9,4,1,0,161.0,0,0,0,25,8,66.0,9.0,3,0,0
22682,5,1,3,0,0,581.0,0,0,0,25,8,121.0,4.0,3,0,0
22683,4,4,3,2,0,676.0,0,0,0,25,8,143.0,4.0,3,0,0
22684,3,9,4,1,0,9.0,0,1,0,25,8,145.0,8.0,3,0,0
22686,3,4,3,2,0,0.0,0,0,0,25,8,112.0,4.0,3,0,0
22687,4,4,4,2,0,830.0,0,0,0,25,8,961.0,4.0,3,0,1
22688,4,9,1,1,0,237.0,0,0,0,25,8,87.0,5.0,3,0,0
22689,3,9,3,1,0,384.0,0,0,0,25,8,73.0,3.0,3,0,0
22690,3,4,3,2,0,566.0,0,0,0,25,8,463.0,4.0,3,0,0
22691,4,0,3,1,0,1083.0,0,0,0,25,8,67.0,9.0,3,0,0
22692,5,9,1,1,0,394.0,0,0,0,25,8,103.0,5.0,3,0,0
22694,4,0,3,1,0,635.0,0,0,0,25,8,220.0,3.0,3,0,0
22698,3,9,3,1,0,79.0,1,0,0,25,8,417.0,4.0,3,0,0
22699,4,1,3,0,0,575.0,0,0,0,25,8,129.0,3.0,3,0,0
22700,3,9,1,1,0,631.0,1,0,0,25,8,343.0,2.0,3,0,0
22701,4,4,1,2,0,96.0,0,0,0,25,8,119.0,2.0,3,0,0
22702,4,9,1,2,0,343.0,0,0,0,25,8,87.0,4.0,3,0,0
22703,4,1,3,1,0,519.0,1,0,0,25,8,217.0,6.0,3,0,0
22704,4,1,3,1,0,221.0,0,1,0,25,8,153.0,4.0,3,0,0
22705,4,1,3,1,0,1860.0,0,0,0,25,8,150.0,3.0,3,0,0
22706,4,4,4,2,0,0.0,0,0,0,25,8,129.0,4.0,3,0,0
22707,5,3,3,0,0,470.0,0,0,0,25,8,104.0,6.0,3,0,0
22708,4,9,3,2,0,52.0,0,0,0,25,8,93.0,5.0,3,0,0
22709,5,1,3,0,0,211.0,0,0,0,25,8,160.0,6.0,3,0,0
22710,4,9,3,1,0,246.0,0,0,0,25,8,113.0,6.0,3,0,0
22711,5,4,4,2,0,597.0,0,0,0,25,8,84.0,4.0,3,0,0
22712,3,4,4,2,0,-2.0,0,1,0,25,8,147.0,6.0,3,0,0
22713,4,3,3,0,0,-75.0,0,1,0,25,8,125.0,4.0,3,0,0
22714,6,5,3,2,0,0.0,0,0,0,25,8,101.0,3.0,3,0,0
22715,3,4,3,2,0,1232.0,0,0,0,25,8,97.0,4.0,3,0,0
22716,3,9,4,1,0,175.0,0,0,0,25,8,167.0,4.0,3,0,0
22717,3,9,3,1,0,545.0,1,0,0,25,8,96.0,4.0,3,0,0
22718,3,9,3,1,0,5380.0,0,0,0,25,8,123.0,6.0,3,0,0
22719,3,4,3,2,0,46.0,0,0,0,25,8,84.0,4.0,3,0,0
22720,3,4,4,2,0,0.0,0,0,0,25,8,342.0,5.0,3,0,0
22721,3,3,3,0,0,2054.0,0,0,0,25,8,472.0,6.0,3,0,1
22723,4,9,3,1,0,1990.0,1,1,0,25,8,108.0,4.0,3,0,0
22726,4,3,3,0,0,0.0,1,0,0,25,8,152.0,3.0,3,0,0
22727,5,6,3,1,0,745.0,0,1,0,25,8,110.0,6.0,3,0,0
22729,5,1,3,0,0,0.0,0,0,1,25,8,176.0,5.0,3,0,0
22730,5,9,3,1,0,283.0,0,0,0,25,8,272.0,4.0,3,0,0
22731,5,3,3,1,0,603.0,0,0,0,25,8,122.0,3.0,3,0,0
22732,4,9,3,1,0,214.0,0,0,0,25,8,59.0,6.0,3,0,0
22733,5,4,4,2,0,3694.0,0,0,0,25,8,57.0,4.0,3,0,0
22735,3,4,4,2,0,171.0,0,0,0,25,8,301.0,4.0,3,0,0
22736,4,6,3,1,0,-124.0,0,0,0,25,8,343.0,4.0,3,0,0
22737,3,9,4,2,0,2650.0,0,0,0,25,8,133.0,8.0,3,0,0
22738,3,4,3,2,0,584.0,1,0,0,25,8,508.0,5.0,3,0,0
22739,4,3,3,1,0,905.0,0,0,0,25,8,102.0,4.0,3,0,0
22740,4,9,4,1,0,21.0,1,0,0,25,8,72.0,3.0,3,0,0
22741,3,9,3,2,0,905.0,1,0,0,25,8,111.0,7.0,3,0,0
22743,5,3,3,0,0,182.0,0,0,0,25,8,284.0,4.0,3,0,0
22744,3,4,3,2,0,1463.0,1,0,0,25,8,425.0,4.0,3,0,0
22745,3,4,1,2,0,29.0,0,0,0,25,8,157.0,4.0,3,0,0
22746,3,9,3,2,0,74.0,0,0,0,25,8,116.0,4.0,3,0,0
22747,3,10,1,2,0,1085.0,0,0,0,25,8,146.0,4.0,3,0,0
22748,3,4,3,2,0,42.0,0,0,0,25,8,115.0,6.0,3,0,0
22749,5,9,3,1,0,3431.0,0,0,0,25,8,72.0,4.0,3,0,0
22750,4,0,3,1,0,309.0,0,0,0,25,8,72.0,4.0,3,0,0
22751,3,9,3,1,0,0.0,0,0,0,25,8,72.0,2.0,3,0,0
22753,3,9,4,1,0,351.0,0,0,0,25,8,88.0,3.0,3,0,0
22754,4,9,3,1,0,626.0,1,0,0,25,8,90.0,4.0,3,0,0
22755,5,1,3,1,0,497.0,1,0,0,25,8,150.0,4.0,3,0,0
22756,3,10,4,1,0,0.0,1,1,0,25,8,159.0,2.0,3,0,0
22757,5,1,3,1,0,2059.0,1,0,0,25,8,177.0,4.0,3,0,0
22758,5,1,3,0,0,5188.0,1,0,0,25,8,606.0,6.0,3,0,1
22759,3,9,3,1,0,430.0,0,0,0,25,8,250.0,2.0,3,0,0
22760,3,9,3,1,0,0.0,0,0,0,25,8,248.0,2.0,3,0,0
22761,3,4,3,2,0,604.0,0,0,0,25,8,132.0,2.0,3,0,0
22762,3,4,1,2,0,2397.0,0,0,0,25,8,93.0,9.0,3,0,0
22763,4,4,3,2,0,-68.0,0,1,0,25,8,121.0,4.0,3,0,0
22764,3,9,3,1,0,3825.0,0,1,0,25,8,94.0,6.0,3,0,0
22766,5,4,1,2,0,407.0,1,1,0,25,8,65.0,8.0,3,0,0
22767,3,9,3,1,0,2.0,1,0,0,25,8,324.0,4.0,3,0,0
22768,4,7,3,1,0,756.0,0,0,0,25,8,154.0,4.0,3,0,0
22769,3,9,1,1,0,0.0,0,0,0,25,8,124.0,4.0,3,0,0
22770,4,4,3,2,0,51.0,0,0,0,25,8,140.0,8.0,3,0,0
22771,5,1,3,1,0,983.0,0,0,0,25,8,54.0,6.0,3,0,0
22773,3,9,3,2,0,463.0,0,0,0,25,8,390.0,7.0,3,0,0
22774,3,9,4,2,0,49.0,0,0,0,25,8,476.0,3.0,3,0,0
22775,4,0,3,1,0,356.0,0,0,0,25,8,42.0,6.0,3,0,0
22776,5,4,3,2,0,3327.0,0,0,0,25,8,74.0,7.0,3,0,0
22778,5,7,3,1,0,-298.0,0,0,0,25,8,228.0,4.0,3,0,0
22779,5,1,0,1,0,142.0,0,0,0,25,8,112.0,6.0,3,0,0
22780,3,4,3,2,0,169.0,0,0,0,25,8,115.0,4.0,3,0,0
22781,5,4,3,2,0,740.0,0,0,0,25,8,57.0,3.0,3,0,0
22783,4,4,3,2,0,-3.0,0,0,0,25,8,728.0,4.0,3,0,0
22784,3,9,4,2,0,-266.0,0,1,0,25,8,66.0,4.0,3,0,0
22785,5,7,3,1,0,1461.0,0,0,0,25,8,262.0,6.0,3,0,0
22786,3,9,4,1,0,291.0,0,0,0,25,8,72.0,6.0,3,0,0
22787,3,4,3,2,0,2652.0,0,0,0,25,8,9.0,9.0,3,0,0
22790,5,5,3,1,0,0.0,0,0,0,25,8,213.0,4.0,3,0,0
22791,3,9,3,2,0,3418.0,0,0,0,25,8,211.0,7.0,3,0,0
22793,4,9,3,1,0,518.0,0,0,0,25,8,68.0,6.0,3,0,0
22794,4,9,1,1,0,242.0,0,0,0,25,8,69.0,4.0,3,0,0
22795,5,6,3,1,0,198.0,0,0,0,25,8,111.0,6.0,3,0,0
22797,3,4,3,2,0,8.0,0,0,0,25,8,169.0,4.0,3,0,0
22798,3,9,1,2,0,-995.0,1,1,0,25,8,734.0,4.0,3,0,0
22799,3,9,3,2,0,0.0,1,0,0,25,8,484.0,4.0,3,0,0
22801,4,9,3,1,0,1190.0,0,0,0,25,8,69.0,4.0,3,0,0
22802,4,9,3,1,0,275.0,0,0,0,25,8,69.0,6.0,3,0,0
22803,5,5,1,2,0,-300.0,0,1,0,25,8,692.0,4.0,3,0,0
22804,3,9,3,1,0,0.0,0,0,0,25,8,296.0,8.0,3,0,0
22805,6,4,3,2,1,-311.0,0,0,0,25,8,151.0,6.0,3,0,0
22806,4,1,3,1,0,1272.0,0,0,0,25,8,164.0,4.0,3,0,0
22807,3,3,4,2,0,43.0,0,0,0,25,8,198.0,8.0,3,0,0
22808,4,1,3,0,0,85.0,0,0,0,25,8,454.0,4.0,3,0,0
22809,3,4,4,2,0,73.0,0,0,0,25,8,114.0,6.0,3,0,0
22811,3,9,4,2,0,6.0,0,0,0,25,8,30.0,4.0,3,0,0
22812,3,4,4,2,0,0.0,0,0,0,25,8,81.0,6.0,3,0,0
22813,5,4,3,2,0,1396.0,0,0,0,25,8,731.0,6.0,3,0,1
22814,3,4,3,1,0,15.0,0,0,0,25,8,184.0,7.0,3,0,0
22816,3,4,4,2,0,776.0,0,0,0,25,8,361.0,8.0,3,0,0
22817,5,1,3,1,0,2255.0,0,0,0,25,8,304.0,6.0,3,0,0
22818,5,9,3,1,0,141.0,0,0,0,25,8,160.0,7.0,3,0,0
22819,3,4,4,2,0,0.0,0,0,0,25,8,101.0,6.0,3,0,0
22820,3,4,3,1,0,251.0,0,0,0,25,8,272.0,6.0,3,0,0
22821,4,1,3,0,0,-117.0,0,0,0,25,8,53.0,6.0,3,0,0
22822,3,4,1,2,0,162.0,0,0,0,25,8,323.0,4.0,3,0,0
22823,3,2,3,2,0,-886.0,1,1,0,25,8,103.0,6.0,3,0,0
22824,5,4,4,2,0,1498.0,0,0,0,25,8,340.0,5.0,3,0,0
22825,4,9,1,1,0,157.0,1,0,0,25,8,163.0,8.0,3,0,0
22827,3,9,4,1,0,105.0,0,0,0,25,8,87.0,4.0,3,0,0
22828,5,4,3,2,0,154.0,0,0,0,25,8,454.0,6.0,3,0,0
22829,3,6,3,1,0,454.0,1,0,0,25,8,171.0,8.0,3,0,0
22831,5,9,3,1,0,306.0,0,0,0,25,8,265.0,4.0,3,0,0
22832,5,10,3,1,0,1052.0,0,0,0,25,8,280.0,4.0,3,0,0
22833,5,5,3,0,0,255.0,0,1,0,25,8,62.0,6.0,3,0,0
22835,3,9,4,1,0,31.0,0,1,0,25,8,131.0,3.0,3,0,0
22836,5,7,3,0,0,269.0,0,0,0,25,8,89.0,4.0,3,0,0
22838,5,7,3,1,0,135.0,0,0,0,25,8,105.0,4.0,3,0,0
22839,3,9,4,1,0,309.0,1,1,0,25,8,99.0,3.0,3,0,0
22840,5,9,4,1,0,925.0,0,0,0,25,8,930.0,3.0,3,0,1
22841,3,4,3,2,0,0.0,0,0,0,25,8,484.0,4.0,3,0,0
22842,5,5,3,1,0,49.0,1,1,0,25,8,93.0,4.0,3,0,0
22843,4,9,3,1,0,827.0,0,0,0,25,8,153.0,3.0,3,0,0
22844,3,4,4,2,0,1882.0,0,0,0,25,8,497.0,5.0,3,0,1
22845,3,4,3,2,0,130.0,0,0,0,25,8,121.0,8.0,3,0,0
22846,4,4,3,2,0,792.0,0,0,0,25,8,630.0,7.0,3,0,1
22847,4,4,1,2,0,1064.0,0,0,0,25,8,81.0,4.0,3,0,0
22848,3,4,4,2,0,1841.0,1,0,0,25,8,141.0,4.0,3,0,0
22850,4,9,4,1,0,103.0,0,0,0,25,8,106.0,7.0,3,0,0
22851,4,1,3,1,0,1335.0,1,0,0,25,8,702.0,2.0,3,0,0
22854,3,9,4,1,0,79.0,1,0,0,25,8,163.0,3.0,3,0,0
22855,3,4,1,2,0,355.0,1,0,0,25,8,313.0,5.0,3,0,0
22856,5,9,1,1,0,61.0,1,1,0,25,8,113.0,3.0,3,0,0
22857,3,9,3,1,0,518.0,1,0,0,25,8,348.0,2.0,3,0,0
22858,3,4,4,2,0,4213.0,0,0,0,25,8,142.0,4.0,3,0,0
22859,3,9,4,2,0,1051.0,0,0,0,25,8,106.0,4.0,3,0,0
22860,3,9,4,1,0,230.0,1,0,0,25,8,256.0,8.0,3,0,0
22861,5,4,1,2,0,3777.0,0,0,0,25,8,56.0,2.0,3,0,0
22862,4,1,3,0,0,179.0,0,0,0,25,8,122.0,3.0,3,0,0
22863,5,7,3,1,0,17.0,0,1,0,25,8,342.0,5.0,3,0,0
22864,3,9,4,1,0,276.0,0,1,0,25,8,159.0,5.0,3,0,0
22865,5,9,3,1,0,109.0,0,0,0,25,8,124.0,4.0,3,0,0
22866,5,4,3,2,0,657.0,0,0,0,25,8,378.0,3.0,3,0,0
22867,5,1,3,0,0,2275.0,0,0,0,25,8,139.0,9.0,3,0,0
22868,3,9,4,2,0,244.0,0,0,0,25,8,170.0,4.0,3,0,0
22869,4,1,3,0,0,259.0,0,0,0,25,8,83.0,5.0,3,0,0
22870,3,2,4,2,0,95.0,0,0,0,25,8,51.0,5.0,3,0,0
22872,4,3,3,0,0,34.0,0,0,0,25,8,115.0,4.0,3,0,0
22873,5,9,3,1,0,981.0,0,0,0,25,8,43.0,4.0,3,0,0
22874,4,1,3,0,0,799.0,0,0,0,25,8,67.0,4.0,3,0,0
22875,4,1,3,1,1,162.0,0,0,0,25,8,366.0,3.0,3,0,1
22876,4,9,3,2,0,63.0,0,0,0,25,8,36.0,3.0,3,0,0
22879,3,4,4,2,0,3367.0,0,0,0,25,8,153.0,4.0,3,0,0
22880,3,9,3,1,0,0.0,0,0,0,25,8,431.0,5.0,3,0,0
22881,3,9,3,1,0,255.0,0,1,0,25,8,63.0,5.0,3,0,0
22882,3,4,4,2,0,420.0,0,0,0,25,8,618.0,3.0,3,0,0
22883,4,9,3,2,0,285.0,0,0,0,25,8,202.0,7.0,3,0,0
22885,3,4,3,2,0,166.0,0,0,0,25,8,392.0,6.0,3,0,0
22887,5,4,3,2,0,3163.0,0,0,0,25,8,56.0,6.0,3,0,0
22888,3,9,4,2,0,23.0,0,0,0,25,8,121.0,3.0,3,0,0
22889,3,9,3,1,0,31.0,0,0,0,25,8,390.0,8.0,3,0,0
22890,4,9,3,1,0,5244.0,0,0,0,25,8,60.0,4.0,3,0,0
22892,4,7,3,1,0,4300.0,1,1,0,25,8,99.0,6.0,3,0,0
22893,3,4,3,2,0,224.0,0,0,0,25,8,108.0,5.0,3,0,0
22895,3,9,3,1,0,354.0,0,0,0,25,8,358.0,3.0,3,0,0
22896,5,4,3,2,0,1451.0,0,0,0,25,8,308.0,7.0,3,0,0
22897,5,4,3,2,0,1331.0,0,0,0,25,8,240.0,9.0,3,0,0
22899,4,4,4,2,0,778.0,1,0,0,25,8,230.0,5.0,3,0,0
22900,4,0,3,1,0,44.0,0,1,0,25,8,98.0,3.0,3,0,0
22901,3,9,4,1,0,46.0,0,0,0,25,8,90.0,2.0,3,0,0
22902,5,3,3,0,0,1303.0,0,0,0,25,8,83.0,4.0,3,0,0
22903,5,1,3,0,0,0.0,0,0,0,25,8,128.0,5.0,3,0,0
22904,3,9,4,1,0,0.0,0,0,0,25,8,194.0,9.0,3,0,0
22905,4,4,3,1,0,338.0,0,0,0,25,8,941.0,3.0,3,0,0
22906,5,7,3,1,0,917.0,0,0,0,25,8,56.0,6.0,3,0,0
22908,3,9,3,1,0,0.0,0,0,0,25,8,249.0,6.0,3,0,0
22909,5,5,3,2,0,746.0,0,0,0,25,8,372.0,5.0,3,0,1
22910,3,4,3,1,0,333.0,0,0,0,26,8,90.0,4.0,3,0,0
22912,3,4,3,2,0,93.0,1,0,0,26,8,69.0,4.0,3,0,0
22913,4,1,3,1,0,268.0,0,0,0,26,8,127.0,5.0,3,0,0
22914,4,2,3,1,0,50.0,0,0,0,26,8,63.0,6.0,3,0,0
22915,4,4,3,2,0,3674.0,0,0,0,26,8,122.0,3.0,3,0,0
22918,4,4,3,2,0,771.0,1,0,0,26,8,106.0,8.0,3,0,0
22920,4,4,3,2,0,295.0,1,0,0,26,8,109.0,3.0,3,0,0
22921,5,9,1,2,0,437.0,0,0,0,26,8,435.0,5.0,3,0,0
22922,3,9,1,1,0,807.0,1,1,0,26,8,209.0,6.0,3,0,0
22923,3,4,4,2,0,2536.0,1,0,0,26,8,958.0,6.0,3,0,1
22924,3,8,4,2,0,1322.0,0,0,0,26,8,170.0,3.0,3,0,0
22925,5,1,3,1,0,392.0,0,0,0,26,8,95.0,6.0,3,0,0
22929,5,1,3,0,0,1401.0,0,0,0,26,8,77.0,8.0,3,0,0
22930,5,9,3,1,0,526.0,0,1,0,26,8,60.0,6.0,3,0,0
22932,4,0,3,1,0,175.0,1,0,0,26,8,102.0,7.0,3,0,0
22933,3,9,4,1,0,0.0,0,0,0,26,8,73.0,4.0,3,0,0
22934,3,9,4,2,0,973.0,0,0,0,26,8,109.0,9.0,3,0,0
22935,3,6,3,1,0,111.0,0,0,0,26,8,179.0,8.0,3,0,0
22938,4,0,3,1,0,22.0,0,0,0,26,8,388.0,6.0,3,0,1
22939,4,4,3,2,0,2251.0,0,0,0,26,8,338.0,9.0,3,0,0
22940,3,9,3,1,0,1578.0,0,1,0,26,8,85.0,6.0,3,0,0
22941,5,9,3,2,0,87.0,0,0,0,26,8,42.0,7.0,3,0,0
22942,5,4,1,1,0,292.0,0,0,0,26,8,146.0,9.0,3,0,0
22944,3,4,3,2,0,1285.0,0,0,0,26,8,100.0,4.0,3,0,0
22945,5,5,3,0,0,1.0,0,0,0,26,8,112.0,4.0,3,0,0
22946,5,1,3,0,0,18.0,0,0,0,26,8,55.0,4.0,3,0,0
22947,5,4,1,2,0,2625.0,1,0,0,26,8,67.0,3.0,3,0,0
22949,3,9,1,1,0,409.0,0,1,0,26,8,74.0,4.0,3,0,0
22951,4,4,3,2,0,0.0,0,0,0,26,8,60.0,5.0,3,0,0
22952,3,9,4,2,0,10.0,0,0,0,26,8,276.0,8.0,3,0,0
22953,4,0,3,1,0,0.0,0,0,0,26,8,159.0,4.0,3,0,0
22956,4,9,1,1,0,1326.0,0,0,0,26,8,93.0,2.0,3,0,0
22957,4,9,1,1,0,32.0,0,1,0,26,8,137.0,2.0,3,0,0
22958,3,4,4,2,0,250.0,0,0,0,26,8,64.0,2.0,3,0,0
22959,5,3,3,0,0,0.0,0,0,0,26,8,102.0,2.0,3,0,0
22960,5,9,3,1,0,206.0,0,0,0,26,8,87.0,6.0,3,0,0
22961,4,9,3,1,0,1596.0,1,0,0,26,8,106.0,7.0,3,0,0
22962,3,9,3,2,0,-370.0,1,0,0,26,8,108.0,7.0,3,0,0
22963,3,4,4,2,0,0.0,0,0,0,26,8,60.0,2.0,3,0,0
22964,3,4,4,2,0,436.0,0,0,0,26,8,312.0,2.0,3,0,0
22965,3,3,3,0,0,0.0,0,0,0,26,8,92.0,2.0,3,0,0
22966,3,9,4,1,0,659.0,0,0,0,26,8,274.0,2.0,3,0,0
22967,5,0,3,1,0,50.0,0,0,0,26,8,178.0,2.0,3,0,0
22968,5,1,3,0,0,176.0,0,1,0,26,8,80.0,2.0,3,0,0
22969,4,10,3,0,0,50.0,0,0,0,26,8,169.0,2.0,3,0,0
22970,4,9,4,2,0,1413.0,0,0,1,26,8,81.0,5.0,3,0,0
22971,5,9,3,2,0,31.0,0,1,0,26,8,395.0,2.0,3,0,0
22972,4,4,3,2,1,-11.0,0,0,0,26,8,317.0,5.0,3,0,0
22973,5,7,3,1,0,276.0,0,0,0,26,8,217.0,2.0,3,0,0
22974,5,1,3,1,0,60.0,0,1,0,26,8,196.0,2.0,3,0,0
22975,3,2,3,2,0,-231.0,1,0,0,26,8,221.0,2.0,3,0,0
22976,3,3,3,0,0,21.0,0,0,0,26,8,634.0,2.0,3,0,0
22977,3,9,3,1,0,-6.0,0,0,0,26,8,700.0,2.0,3,0,0
22978,5,9,3,2,0,446.0,0,0,0,26,8,67.0,6.0,3,0,0
22980,4,1,3,0,0,0.0,0,0,0,26,8,185.0,4.0,3,0,0
22982,4,1,3,0,0,3478.0,0,0,0,26,8,165.0,4.0,3,0,0
22983,3,9,4,1,0,121.0,0,0,0,26,8,210.0,6.0,3,0,0
22984,3,4,3,2,0,0.0,0,0,0,26,8,76.0,2.0,3,0,0
22985,4,9,1,1,0,0.0,0,0,0,26,8,64.0,2.0,3,0,0
22986,5,4,1,2,0,-612.0,0,0,0,26,8,131.0,2.0,3,0,0
22987,3,4,4,2,0,15.0,0,1,0,26,8,252.0,2.0,3,0,0
22989,4,4,3,2,1,-190.0,0,1,0,26,8,92.0,4.0,3,0,0
22990,5,4,3,2,0,0.0,0,0,0,26,8,748.0,3.0,3,0,0
22991,3,9,4,1,0,218.0,0,0,0,26,8,267.0,4.0,3,0,0
22993,6,5,3,1,0,1396.0,0,1,0,26,8,104.0,2.0,3,0,0
22994,3,9,3,1,0,0.0,0,0,0,26,8,65.0,4.0,3,0,0
22995,3,9,4,1,0,0.0,0,0,0,26,8,181.0,2.0,3,0,0
22997,4,4,1,2,0,-166.0,1,1,0,26,8,176.0,2.0,3,0,0
22999,4,9,3,1,0,2688.0,0,1,0,26,8,610.0,2.0,3,0,0
23000,5,9,3,1,0,965.0,0,0,0,26,8,345.0,4.0,3,0,0
23001,3,4,4,1,0,19.0,0,0,0,26,8,191.0,2.0,3,0,0
23003,3,9,4,1,0,94.0,1,0,0,26,8,541.0,2.0,3,0,0
23004,4,9,1,1,0,0.0,0,0,0,26,8,67.0,2.0,3,0,0
23005,3,9,4,1,0,316.0,0,0,0,26,8,137.0,2.0,3,0,0
23006,5,5,3,2,0,0.0,0,0,0,26,8,94.0,2.0,3,0,0
23007,3,9,4,1,0,0.0,0,0,0,26,8,259.0,2.0,3,0,0
23008,5,1,3,1,0,630.0,0,0,0,26,8,146.0,2.0,3,0,0
23009,4,1,3,0,0,0.0,0,0,0,26,8,292.0,2.0,3,0,0
23011,5,9,3,2,0,272.0,0,0,0,26,8,103.0,2.0,3,0,0
23012,4,4,3,1,0,414.0,0,0,0,26,8,142.0,2.0,3,0,0
23013,4,4,1,2,0,0.0,0,0,0,26,8,392.0,2.0,3,0,0
23014,3,4,4,2,0,29.0,0,0,0,26,8,179.0,2.0,3,0,0
23015,4,1,3,0,0,512.0,0,0,0,26,8,123.0,2.0,3,0,0
23016,3,9,4,2,0,17.0,0,0,0,26,8,239.0,2.0,3,0,0
23017,3,9,3,2,0,188.0,0,0,0,26,8,286.0,2.0,3,0,0
23018,4,4,4,1,0,813.0,0,0,0,26,8,358.0,2.0,3,0,0
23019,4,4,3,2,0,1752.0,0,0,0,26,8,312.0,2.0,3,0,0
23020,3,4,3,2,0,0.0,0,0,0,26,8,126.0,2.0,3,0,0
23021,5,5,3,1,0,273.0,0,0,0,26,8,417.0,2.0,3,0,0
23022,5,0,3,2,0,19.0,0,0,0,26,8,131.0,2.0,3,0,0
