,age group,job,nuptial,education,defaulter_presence,balance_amount,house_loan,personal_loan,contact_via,last_contact_day,last_contact_month,duration,campaign,passed_days,previous_contact,y
35698,3,9,3,1,0,-74.0,1,0,0,7,7,98.0,2.0,2,4,0
35699,3,0,3,1,0,51.0,1,1,0,7,7,297.0,1.0,3,0,1
35700,3,4,3,2,0,1032.0,0,0,0,7,7,284.0,1.0,3,0,1
35701,4,4,3,1,0,2892.0,0,0,0,7,7,407.0,1.0,2,1,1
35702,5,0,4,1,0,1958.0,0,0,1,7,7,82.0,2.0,0,4,0
35703,6,5,3,2,0,473.0,0,0,0,7,7,112.0,1.0,0,1,0
35704,2,4,4,2,0,4331.0,0,0,0,7,7,611.0,1.0,3,0,0
35705,2,4,4,2,0,1942.0,0,0,0,7,7,445.0,1.0,3,0,0
35706,3,7,3,1,0,981.0,0,0,0,7,7,682.0,2.0,2,1,1
35707,4,9,4,2,0,431.0,0,0,0,7,7,180.0,2.0,3,0,1
35708,6,4,3,2,0,2169.0,0,0,0,7,7,282.0,1.0,3,0,0
35709,3,4,4,2,0,257.0,0,0,0,7,7,58.0,1.0,3,0,0
35710,3,9,3,1,0,152.0,1,0,0,7,7,136.0,1.0,3,0,0
35711,6,5,3,1,0,203.0,0,0,0,7,7,376.0,1.0,3,0,1
35712,3,4,4,2,0,0.0,0,0,0,7,7,98.0,1.0,1,1,0
35713,3,4,3,2,0,3737.0,0,0,0,7,7,224.0,1.0,3,0,1
35714,3,4,4,2,0,4.0,1,0,0,7,7,529.0,1.0,0,3,0
35715,3,7,3,1,0,132.0,0,0,0,7,7,148.0,1.0,1,1,0
35716,3,1,4,1,0,2093.0,0,0,0,7,7,103.0,1.0,3,0,0
35717,2,8,4,1,0,111.0,0,0,0,7,7,495.0,2.0,3,0,1
35718,2,8,4,2,0,1258.0,0,0,0,7,7,404.0,1.0,3,0,0
35719,2,7,4,1,0,126.0,0,0,0,7,7,321.0,1.0,3,0,0
35720,6,5,3,1,0,820.0,0,0,0,7,7,432.0,1.0,3,0,0
35721,5,5,3,0,0,565.0,0,0,1,7,7,876.0,1.0,3,0,1
35722,4,3,3,0,0,889.0,0,0,1,7,7,388.0,1.0,3,0,1
35723,8,4,3,2,0,0.0,0,0,0,7,7,170.0,1.0,3,0,0
35724,2,7,1,1,0,1694.0,0,0,0,7,7,159.0,2.0,3,0,0
35725,6,5,3,1,0,123.0,0,0,0,7,7,112.0,2.0,3,0,0
35726,2,4,4,2,0,1129.0,0,0,0,8,7,452.0,2.0,3,0,0
35727,5,0,3,1,0,865.0,1,0,0,8,7,105.0,1.0,0,2,0
35728,3,4,4,1,0,202.0,1,0,0,8,7,167.0,1.0,0,1,1
35729,3,4,4,2,0,307.0,0,0,0,8,7,361.0,1.0,1,2,1
35730,3,8,3,1,0,0.0,0,0,0,8,7,341.0,1.0,2,1,1
35731,3,4,3,2,0,198.0,0,0,0,8,7,665.0,1.0,3,0,0
35732,7,5,3,2,0,4388.0,0,0,0,8,7,896.0,2.0,3,0,1
35733,5,9,3,2,0,523.0,1,1,0,8,7,113.0,1.0,3,0,0
35734,5,9,3,2,0,2557.0,0,0,0,8,7,340.0,1.0,1,1,1
35735,4,4,3,1,0,406.0,1,0,0,8,7,194.0,1.0,2,2,0
35736,2,9,3,1,0,1599.0,1,0,0,8,7,115.0,1.0,0,1,0
35737,6,5,3,2,0,262.0,0,0,0,8,7,335.0,1.0,3,0,0
35738,3,0,3,1,0,1551.0,1,1,0,8,7,188.0,2.0,0,4,0
35739,5,5,3,1,0,1227.0,0,0,0,8,7,625.0,1.0,1,1,0
35740,5,7,3,1,0,0.0,0,0,0,8,7,106.0,1.0,3,0,0
35741,6,3,3,0,0,3173.0,0,0,1,8,7,154.0,1.0,3,0,0
35742,4,9,3,1,0,0.0,0,0,0,8,7,74.0,1.0,3,0,0
35743,5,4,3,2,0,3122.0,0,0,0,8,7,349.0,1.0,3,0,1
35744,7,5,3,1,0,0.0,0,0,1,8,7,167.0,1.0,3,0,0
35745,5,0,3,1,0,1113.0,0,1,0,8,7,83.0,1.0,3,0,0
35746,3,6,3,2,0,980.0,0,0,0,8,7,243.0,1.0,2,3,0
35747,4,7,3,1,0,127.0,0,0,0,8,7,117.0,1.0,3,0,0
35748,6,0,3,1,0,1541.0,0,0,0,8,7,90.0,3.0,3,0,0
35749,4,1,3,1,0,922.0,1,0,1,8,7,576.0,1.0,3,0,1
35750,5,0,3,1,0,5084.0,1,1,0,8,7,69.0,1.0,3,0,0
35751,3,9,4,2,0,783.0,0,0,0,8,7,281.0,1.0,3,0,0
35752,2,4,4,2,0,3796.0,0,0,0,8,7,315.0,2.0,3,0,1
35753,4,3,3,1,0,114.0,0,0,0,8,7,502.0,2.0,3,0,0
35754,2,0,4,1,0,302.0,0,0,0,8,7,122.0,1.0,3,0,0
35755,2,9,4,2,0,61.0,0,1,0,8,7,141.0,1.0,3,0,0
35756,4,0,4,1,0,0.0,1,1,0,8,7,72.0,1.0,3,0,0
35757,5,4,3,2,0,281.0,0,0,0,8,7,430.0,2.0,3,0,0
35758,2,8,4,1,0,185.0,0,0,0,8,7,153.0,1.0,3,0,1
35759,4,4,4,2,0,151.0,1,0,0,8,7,97.0,3.0,3,0,1
35760,6,0,3,0,0,1093.0,0,0,1,8,7,64.0,3.0,3,0,0
35761,2,8,4,1,0,829.0,0,0,0,9,7,253.0,2.0,3,0,1
35762,6,1,0,1,0,556.0,0,0,0,9,7,122.0,4.0,3,0,0
35763,7,5,3,1,0,4738.0,0,0,1,9,7,151.0,5.0,3,0,0
35764,4,4,3,2,0,1700.0,1,0,0,9,7,359.0,2.0,3,0,0
35765,2,0,4,1,0,749.0,0,0,0,9,7,315.0,4.0,3,0,0
35766,1,8,4,0,0,103.0,0,0,0,10,7,104.0,2.0,3,0,1
35767,3,7,3,1,0,972.0,1,0,1,10,7,123.0,4.0,3,0,0
35768,3,1,4,0,0,79.0,0,0,1,10,7,336.0,4.0,3,0,1
35769,6,5,3,0,0,154.0,0,0,0,13,7,144.0,4.0,3,0,0
35770,7,4,3,2,0,1609.0,0,0,0,14,7,169.0,2.0,3,0,1
35771,2,4,4,2,0,2489.0,0,0,0,15,7,323.0,2.0,1,2,1
35772,3,4,4,2,0,1017.0,0,0,0,15,7,166.0,7.0,1,1,0
35773,3,0,3,2,0,3913.0,1,0,0,16,7,57.0,2.0,0,1,0
35774,5,1,1,0,0,989.0,0,0,0,20,7,125.0,2.0,3,0,1
35775,3,1,0,1,0,3.0,0,0,0,20,7,91.0,2.0,3,0,0
35776,3,3,3,1,0,5.0,0,0,1,21,7,305.0,7.0,3,0,0
35777,6,1,0,0,0,50.0,0,0,1,21,7,465.0,6.0,3,0,0
35778,3,9,3,1,0,449.0,0,0,0,23,7,106.0,3.0,3,0,0
35779,5,5,1,1,0,1486.0,0,0,0,23,7,64.0,3.0,3,0,0
35780,5,6,3,1,0,5312.0,0,0,0,23,7,106.0,3.0,3,0,0
35781,2,8,4,2,0,58.0,0,0,0,24,7,139.0,5.0,3,0,1
35782,5,9,3,1,0,0.0,0,0,0,27,7,506.0,2.0,3,0,0
35783,7,5,4,2,0,1285.0,0,0,1,27,7,195.0,2.0,3,0,0
35784,6,5,4,2,0,70.0,0,0,0,27,7,82.0,2.0,3,0,0
35785,4,2,4,2,0,323.0,0,0,0,28,7,332.0,2.0,1,2,1
35786,3,0,4,1,0,110.0,0,0,0,28,7,132.0,4.0,3,0,0
35787,3,9,3,1,0,603.0,1,0,0,28,7,51.0,4.0,2,1,0
35788,5,0,1,1,0,769.0,0,0,0,28,7,72.0,2.0,2,4,0
35789,4,9,3,2,0,0.0,0,1,0,28,7,67.0,5.0,1,1,0
35790,4,0,1,1,0,2196.0,0,0,0,28,7,573.0,5.0,3,0,1
35791,4,4,3,2,0,1646.0,1,0,0,29,7,292.0,6.0,1,1,0
35792,3,7,3,1,0,1016.0,0,0,0,30,7,141.0,2.0,3,0,0
35793,6,5,3,1,0,3.0,0,0,0,4,8,151.0,1.0,3,0,0
35794,4,3,3,0,0,106.0,0,0,0,4,8,205.0,1.0,3,0,0
35795,5,3,3,0,0,4605.0,0,0,0,4,8,197.0,1.0,3,0,0
35796,2,0,4,1,0,125.0,0,0,0,4,8,92.0,1.0,0,6,0
35797,3,7,3,1,0,315.0,0,0,0,4,8,149.0,1.0,3,0,0
35798,3,0,4,1,0,115.0,0,0,0,4,8,236.0,1.0,0,4,0
35799,4,6,4,1,0,526.0,0,0,0,4,8,326.0,1.0,0,3,0
35800,2,4,4,2,0,308.0,0,0,0,4,8,313.0,1.0,3,0,0
35801,2,4,4,2,0,219.0,0,0,0,4,8,576.0,1.0,0,1,1
35802,2,4,3,2,0,1240.0,0,0,0,4,8,849.0,1.0,3,0,1
35803,6,5,3,1,0,569.0,0,0,0,4,8,219.0,1.0,3,0,1
35804,6,4,3,2,0,65.0,0,0,0,4,8,320.0,1.0,3,0,0
35805,5,0,3,1,0,1228.0,1,1,0,4,8,218.0,1.0,3,0,1
35806,2,4,3,2,0,451.0,0,0,0,4,8,152.0,1.0,0,2,0
35807,5,4,3,2,0,1660.0,0,0,0,4,8,642.0,1.0,3,0,1
35808,4,4,1,2,0,914.0,0,0,0,4,8,185.0,1.0,3,0,1
35809,3,9,3,2,0,1699.0,0,0,0,4,8,600.0,1.0,3,0,1
35810,4,9,3,1,0,1167.0,1,0,0,4,8,505.0,1.0,0,6,1
35811,5,2,3,1,0,666.0,0,0,0,4,8,138.0,1.0,3,0,0
35812,7,5,3,1,0,220.0,0,0,0,4,8,220.0,1.0,3,0,0
35813,6,5,3,1,0,3340.0,0,0,0,4,8,259.0,1.0,0,1,0
35814,4,9,4,2,0,1646.0,1,0,0,4,8,173.0,1.0,0,5,1
35815,4,4,3,2,0,242.0,0,0,0,4,8,120.0,2.0,0,1,1
35816,3,0,4,1,0,40.0,0,0,0,4,8,158.0,1.0,0,2,0
35817,4,0,1,1,0,490.0,1,0,0,4,8,182.0,1.0,3,0,0
35818,4,4,3,2,0,699.0,0,0,0,5,8,432.0,3.0,0,2,0
35819,2,9,4,1,0,382.0,0,0,0,5,8,409.0,4.0,3,0,1
35820,3,6,3,2,0,2666.0,0,0,0,5,8,475.0,2.0,0,4,1
35821,4,0,1,1,0,1718.0,0,1,0,5,8,211.0,1.0,3,0,1
35822,5,4,3,2,0,1356.0,1,0,0,5,8,397.0,2.0,0,2,0
35823,4,4,3,2,0,1147.0,0,0,0,5,8,389.0,1.0,0,2,1
35824,2,8,4,1,0,216.0,0,0,0,5,8,414.0,1.0,3,0,1
35825,4,0,3,1,0,153.0,0,0,0,5,8,277.0,1.0,3,0,1
35826,4,4,3,2,0,2487.0,0,0,0,5,8,206.0,1.0,0,1,0
35827,3,4,4,2,0,685.0,0,0,0,5,8,299.0,2.0,3,0,0
35828,2,10,4,1,0,3276.0,0,0,0,5,8,106.0,1.0,0,2,0
35829,4,4,3,2,0,1791.0,0,0,0,5,8,254.0,1.0,3,0,1
35830,6,5,3,2,0,0.0,0,0,0,5,8,177.0,1.0,3,0,0
35831,4,4,4,2,0,86.0,0,0,0,5,8,253.0,1.0,0,4,1
35832,3,0,1,1,0,160.0,1,0,0,5,8,156.0,1.0,3,0,0
35833,2,8,4,1,0,41.0,1,0,1,5,8,100.0,2.0,0,2,0
35834,2,8,3,1,0,292.0,0,0,0,5,8,385.0,2.0,0,1,1
35835,4,3,3,1,0,3940.0,1,0,0,5,8,226.0,3.0,0,2,1
35836,2,6,4,2,0,557.0,0,0,1,5,8,813.0,2.0,3,0,0
35837,3,10,4,2,0,1291.0,0,0,0,5,8,150.0,1.0,0,2,1
35838,3,4,3,2,0,495.0,0,0,0,5,8,157.0,3.0,0,2,1
35839,6,4,3,2,0,175.0,0,0,1,5,8,270.0,2.0,3,0,1
35840,3,4,1,2,0,0.0,1,0,0,6,8,99.0,5.0,3,0,0
35841,8,5,3,0,0,1548.0,0,0,0,6,8,331.0,2.0,3,0,0
35842,5,4,3,2,0,1624.0,0,0,0,6,8,107.0,1.0,0,6,1
35843,8,5,3,0,0,2994.0,0,0,0,6,8,320.0,1.0,3,0,0
35844,3,0,3,2,0,163.0,1,0,0,6,8,126.0,6.0,3,0,0
35845,5,4,3,2,0,138.0,1,1,0,6,8,107.0,4.0,3,0,0
35846,3,0,4,1,0,81.0,1,0,0,6,8,121.0,6.0,0,3,0
35847,5,4,3,2,0,938.0,0,0,0,6,8,148.0,2.0,0,1,0
35848,2,8,4,1,0,491.0,0,0,0,6,8,161.0,1.0,3,0,0
35849,6,5,3,1,0,1176.0,0,0,0,6,8,111.0,1.0,1,1,0
35850,6,5,3,2,0,2812.0,0,0,0,6,8,190.0,1.0,3,0,0
35851,5,7,4,1,0,0.0,0,0,0,6,8,355.0,1.0,3,0,1
35852,4,4,3,1,0,5127.0,0,0,0,6,8,472.0,1.0,3,0,0
35853,4,4,3,2,0,0.0,0,0,0,6,8,131.0,2.0,0,6,1
35854,2,4,4,2,0,74.0,0,0,0,6,8,174.0,1.0,3,0,0
35855,4,0,3,1,0,0.0,1,0,0,6,8,142.0,1.0,1,1,0
35856,3,8,4,1,0,64.0,0,0,0,6,8,789.0,1.0,3,0,0
35857,6,5,3,2,0,162.0,0,0,0,6,8,280.0,3.0,1,2,0
35858,6,5,3,1,0,4829.0,0,0,0,6,8,116.0,1.0,3,0,0
35859,6,5,3,2,0,701.0,0,0,0,6,8,254.0,2.0,3,0,1
35860,6,5,3,2,0,3.0,0,0,0,6,8,550.0,1.0,3,0,1
35861,3,0,3,2,0,35.0,1,0,0,7,8,88.0,2.0,3,0,0
35862,6,4,3,2,0,405.0,0,0,0,7,8,345.0,2.0,3,0,1
35863,3,4,3,2,0,62.0,0,0,0,7,8,169.0,2.0,3,0,0
35864,5,5,3,1,0,168.0,0,0,0,7,8,342.0,1.0,3,0,1
35865,3,0,3,2,0,4297.0,0,0,0,7,8,206.0,2.0,3,0,1
35866,4,0,3,1,0,66.0,0,0,0,7,8,358.0,1.0,3,0,1
35867,7,5,3,2,0,3895.0,0,0,0,7,8,116.0,1.0,3,0,0
35868,4,4,3,2,0,4693.0,0,1,0,7,8,79.0,1.0,2,2,1
35869,5,3,3,1,0,0.0,0,0,1,7,8,107.0,2.0,0,1,0
35870,5,3,3,0,0,501.0,1,1,0,7,8,59.0,2.0,3,0,0
35871,4,3,3,0,0,201.0,1,0,0,7,8,58.0,2.0,2,1,0
35872,3,9,3,1,0,776.0,0,0,0,7,8,72.0,1.0,0,2,0
35873,3,8,3,1,0,1536.0,0,0,0,7,8,289.0,2.0,3,0,1
35874,7,5,3,2,0,2.0,0,0,0,7,8,147.0,2.0,3,0,1
35875,4,0,3,2,0,1536.0,0,0,0,7,8,273.0,1.0,0,2,1
35876,7,5,3,0,0,1612.0,0,0,0,7,8,530.0,2.0,3,0,1
35877,5,5,3,1,0,1116.0,0,0,0,7,8,149.0,2.0,0,1,0
35878,4,0,3,1,0,171.0,1,1,0,7,8,292.0,1.0,3,0,0
35879,3,10,3,1,0,1211.0,0,0,0,7,8,456.0,1.0,3,0,1
35880,3,0,3,1,0,96.0,0,0,0,7,8,155.0,1.0,0,2,1
35881,2,4,4,2,0,390.0,0,0,0,7,8,325.0,1.0,3,0,1
35882,2,8,4,1,0,795.0,0,0,0,7,8,173.0,2.0,3,0,0
35883,3,0,4,2,0,4041.0,0,0,0,7,8,325.0,1.0,0,2,0
35884,7,5,3,1,0,638.0,0,0,0,7,8,453.0,1.0,3,0,1
35885,5,7,3,1,0,2476.0,1,0,0,7,8,239.0,1.0,2,1,0
35886,7,5,3,1,0,2354.0,0,0,1,7,8,121.0,2.0,3,0,0
35887,3,0,4,1,0,262.0,0,0,0,7,8,305.0,1.0,1,5,0
35888,3,9,3,1,0,318.0,0,0,0,7,8,83.0,1.0,0,4,0
35889,4,0,3,1,0,5361.0,0,0,0,7,8,70.0,1.0,3,0,0
35890,3,4,4,2,0,697.0,0,0,0,7,8,119.0,1.0,0,3,0
35891,3,4,3,2,0,0.0,1,0,0,7,8,262.0,1.0,0,2,1
35892,4,0,4,1,0,1534.0,0,0,0,7,8,166.0,1.0,0,2,1
35893,2,4,4,2,0,0.0,0,0,0,7,8,125.0,1.0,3,0,0
35894,2,4,4,2,0,145.0,0,0,0,7,8,121.0,1.0,3,0,0
35895,4,9,3,1,0,305.0,0,0,0,7,8,140.0,1.0,0,1,0
35896,4,7,4,1,0,3403.0,1,0,0,7,8,215.0,1.0,0,1,1
35897,5,10,3,1,0,687.0,1,0,0,7,8,221.0,1.0,0,2,1
35898,7,5,1,1,0,1092.0,0,0,0,7,8,390.0,2.0,3,0,0
35899,3,7,3,1,0,1076.0,0,0,0,7,8,88.0,1.0,1,4,0
35900,5,2,3,1,0,905.0,0,0,0,7,8,121.0,1.0,3,0,0
35901,3,2,3,1,0,2971.0,0,0,0,7,8,158.0,2.0,0,6,0
35902,5,2,1,1,0,538.0,1,0,0,7,8,353.0,2.0,3,0,1
35903,7,5,3,0,0,2600.0,0,0,0,7,8,212.0,1.0,3,0,1
35904,4,4,3,2,0,2226.0,0,0,0,7,8,182.0,2.0,0,1,1
35905,2,8,4,1,0,0.0,0,0,0,7,8,217.0,1.0,0,7,1
35906,6,4,4,2,0,1034.0,1,0,0,7,8,231.0,3.0,3,0,1
35907,1,8,4,0,0,1944.0,0,0,1,10,8,122.0,3.0,3,0,0
35908,6,4,3,2,0,5112.0,0,0,1,10,8,255.0,3.0,3,0,0
35909,2,0,4,1,0,80.0,0,0,0,10,8,268.0,1.0,3,0,0
35910,3,0,3,1,0,250.0,1,0,0,10,8,70.0,1.0,3,0,0
35911,2,9,4,2,0,290.0,0,0,0,10,8,88.0,1.0,3,0,0
35912,3,4,4,2,0,5437.0,0,0,0,10,8,131.0,1.0,0,2,0
35913,1,8,4,1,0,108.0,0,0,0,10,8,167.0,1.0,3,0,1
35914,3,1,4,2,0,172.0,1,0,0,10,8,248.0,1.0,0,1,0
35915,4,0,3,1,0,0.0,0,1,0,10,8,225.0,1.0,3,0,0
35916,3,8,4,1,0,2046.0,0,0,1,10,8,133.0,1.0,3,0,0
35917,6,10,3,2,0,0.0,0,0,0,10,8,465.0,1.0,3,0,0
35918,3,4,4,2,0,935.0,0,0,0,10,8,161.0,2.0,2,5,1
35919,5,5,3,2,0,1425.0,0,0,0,10,8,489.0,2.0,0,1,0
35920,3,0,3,1,0,47.0,1,0,0,10,8,120.0,1.0,0,5,0
35921,4,1,3,1,0,1730.0,1,0,0,10,8,158.0,1.0,0,1,0
35922,2,8,4,1,0,3317.0,0,0,0,10,8,148.0,1.0,3,0,0
35923,5,5,1,2,0,3444.0,0,0,0,10,8,252.0,1.0,1,2,1
35924,2,1,4,2,0,1984.0,1,0,0,10,8,89.0,1.0,0,3,0
35925,8,5,3,1,0,355.0,0,0,1,10,8,156.0,1.0,3,0,0
35926,3,6,4,2,0,1815.0,0,0,1,10,8,235.0,1.0,0,2,1
35927,3,0,3,1,0,95.0,1,0,0,10,8,155.0,1.0,0,1,0
35928,4,1,3,1,0,1508.0,0,0,0,10,8,153.0,2.0,2,1,0
35929,5,3,3,0,0,618.0,1,1,0,10,8,352.0,2.0,0,2,0
35930,2,8,4,1,0,1608.0,0,0,0,10,8,89.0,2.0,0,2,0
35931,3,4,3,2,0,805.0,0,0,0,10,8,134.0,3.0,1,1,0
35932,6,5,3,0,0,3738.0,0,0,1,10,8,151.0,3.0,1,1,0
35933,5,4,3,2,0,0.0,0,0,0,10,8,232.0,3.0,0,3,0
35934,3,9,1,1,0,0.0,1,0,0,10,8,540.0,2.0,3,0,0
35935,2,8,4,2,0,1592.0,0,0,0,10,8,298.0,1.0,3,0,0
35936,7,1,3,0,0,3075.0,0,0,1,10,8,74.0,1.0,3,0,0
35937,5,0,1,1,0,1693.0,0,0,0,10,8,247.0,1.0,0,3,0
35938,3,9,3,1,0,218.0,1,1,0,10,8,162.0,1.0,1,4,0
35939,2,8,4,2,0,2.0,0,0,0,10,8,121.0,1.0,0,2,0
35940,3,4,4,2,0,697.0,0,0,0,10,8,179.0,3.0,0,2,1
35941,4,4,1,2,0,0.0,0,0,0,10,8,71.0,1.0,3,0,0
35942,2,8,4,2,0,0.0,0,0,0,10,8,213.0,1.0,3,0,1
35943,6,5,3,1,0,538.0,0,0,0,11,8,373.0,2.0,3,0,0
35944,4,4,3,2,0,3857.0,1,0,0,11,8,425.0,2.0,1,1,0
35945,3,0,3,2,0,1995.0,1,0,0,11,8,48.0,2.0,3,0,0
35946,3,0,4,1,0,423.0,0,0,0,11,8,215.0,1.0,3,0,0
35947,3,6,3,2,0,2427.0,0,0,1,11,8,90.0,3.0,0,3,0
35948,5,5,3,1,0,4365.0,0,0,0,11,8,491.0,1.0,3,0,0
35949,5,9,3,2,0,199.0,0,0,0,11,8,151.0,1.0,3,0,0
35950,7,4,3,1,0,683.0,0,0,1,11,8,181.0,1.0,3,0,0
35951,4,1,3,0,0,201.0,1,0,0,11,8,265.0,1.0,0,3,1
35952,6,5,3,1,0,504.0,0,0,0,11,8,157.0,1.0,0,3,0
35953,3,0,4,1,0,-32.0,0,1,0,11,8,89.0,3.0,0,2,0
35954,2,6,4,2,0,2376.0,0,0,0,11,8,123.0,1.0,0,1,0
35955,3,2,3,2,0,73.0,1,0,0,11,8,156.0,1.0,1,2,0
35956,4,9,3,1,0,1559.0,0,0,0,11,8,155.0,1.0,0,1,0
35957,4,10,3,1,0,190.0,0,0,0,11,8,704.0,2.0,3,0,1
35958,4,7,4,2,0,94.0,1,0,0,11,8,176.0,2.0,0,4,1
35959,2,8,4,1,0,2929.0,0,0,0,11,8,91.0,1.0,3,0,0
35960,2,8,4,1,0,130.0,0,0,1,11,8,88.0,1.0,0,3,0
35961,2,8,4,1,0,1215.0,0,0,0,11,8,154.0,1.0,3,0,0
35962,5,9,1,1,0,3450.0,0,0,0,11,8,110.0,1.0,3,0,0
35963,4,0,3,2,0,1108.0,0,0,0,11,8,170.0,2.0,0,1,0
35964,7,3,1,0,0,1311.0,0,0,0,11,8,651.0,1.0,3,0,1
35965,5,9,3,1,0,589.0,1,0,0,11,8,167.0,1.0,1,5,1
35966,6,5,3,1,0,1853.0,0,0,0,11,8,408.0,1.0,3,0,1
35967,5,1,1,0,0,4401.0,0,0,1,11,8,254.0,1.0,3,0,1
35968,3,4,3,2,0,199.0,1,1,0,11,8,127.0,2.0,2,4,0
35969,4,10,1,1,0,201.0,0,0,0,11,8,140.0,1.0,3,0,1
35970,3,4,4,2,0,533.0,0,0,0,11,8,229.0,2.0,0,4,1
35971,6,5,3,2,0,2557.0,1,0,0,11,8,139.0,3.0,1,1,1
35972,7,5,1,1,0,631.0,0,0,1,11,8,95.0,1.0,3,0,0
35973,3,4,4,2,0,131.0,1,0,0,11,8,112.0,1.0,0,1,0
35974,3,7,4,2,0,620.0,0,0,0,11,8,153.0,1.0,0,2,0
35975,3,4,3,2,0,789.0,1,1,0,11,8,93.0,1.0,1,2,0
35976,3,4,4,2,0,3840.0,1,0,0,11,8,315.0,2.0,3,0,1
35977,2,8,4,1,0,53.0,0,0,0,11,8,203.0,1.0,3,0,0
35978,2,10,4,1,0,280.0,0,0,0,11,8,280.0,2.0,3,0,0
35979,3,1,4,1,0,1923.0,0,0,0,11,8,159.0,1.0,3,0,0
35980,4,9,3,1,0,994.0,1,0,0,11,8,149.0,1.0,0,5,1
35981,2,0,4,1,0,96.0,0,0,0,11,8,349.0,1.0,0,3,1
35982,2,4,4,2,0,630.0,0,0,0,11,8,94.0,3.0,3,0,0
35983,3,0,1,1,0,661.0,1,0,0,11,8,108.0,1.0,0,7,0
35984,4,0,4,1,0,100.0,1,0,0,11,8,221.0,1.0,2,1,1
35985,2,0,3,2,0,238.0,0,0,0,11,8,97.0,1.0,0,3,0
35986,4,0,3,1,0,1435.0,1,0,0,11,8,201.0,1.0,0,1,0
35987,3,0,3,1,0,260.0,1,0,0,11,8,175.0,2.0,0,2,1
35988,5,5,3,2,0,357.0,1,0,0,11,8,526.0,1.0,0,1,0
35989,5,6,3,0,0,1013.0,1,0,0,11,8,206.0,1.0,2,1,1
35990,2,8,4,1,0,125.0,0,0,0,11,8,477.0,1.0,3,0,0
35991,8,5,3,0,0,0.0,0,0,1,11,8,198.0,1.0,3,0,0
35992,4,0,3,1,0,437.0,1,0,0,11,8,120.0,3.0,1,1,0
35993,4,1,3,1,0,413.0,1,0,0,11,8,589.0,2.0,3,0,1
35994,3,1,4,2,0,60.0,1,1,0,11,8,248.0,2.0,2,1,0
35995,2,8,4,1,0,480.0,0,0,0,11,8,162.0,1.0,3,0,0
35996,8,5,1,0,0,4321.0,0,0,0,11,8,163.0,3.0,3,0,0
35997,5,4,3,1,0,2155.0,0,1,0,11,8,82.0,2.0,3,0,0
35998,7,5,3,1,0,4290.0,0,0,1,11,8,172.0,2.0,3,0,0
35999,3,4,3,2,0,539.0,0,0,0,11,8,176.0,1.0,3,0,0
36000,3,4,4,2,0,312.0,0,0,0,11,8,271.0,1.0,2,3,0
36001,4,1,1,1,0,0.0,0,0,0,12,8,266.0,2.0,3,0,0
36002,6,4,3,1,0,1646.0,0,0,0,12,8,68.0,3.0,3,0,0
36003,2,8,4,2,0,5291.0,0,0,0,12,8,345.0,2.0,3,0,0
36004,6,2,3,0,0,0.0,0,0,1,12,8,701.0,1.0,3,0,0
36005,6,1,3,0,0,631.0,0,0,0,12,8,429.0,2.0,3,0,1
36006,3,4,4,2,0,3283.0,0,0,0,12,8,623.0,2.0,1,2,1
36007,3,7,4,1,0,1153.0,0,0,0,12,8,340.0,2.0,3,0,0
36008,3,4,3,2,0,393.0,1,0,0,12,8,62.0,2.0,0,2,0
36009,4,6,1,2,0,1070.0,1,0,0,12,8,137.0,2.0,0,3,1
36010,2,4,4,2,0,141.0,0,0,0,12,8,74.0,2.0,3,0,0
36011,2,9,4,1,0,886.0,0,0,0,12,8,121.0,1.0,3,0,0
36012,2,8,4,1,0,5296.0,0,0,1,12,8,127.0,1.0,3,0,0
36013,3,7,4,1,0,181.0,0,0,0,12,8,182.0,1.0,0,1,1
36014,3,9,3,1,0,484.0,1,0,0,12,8,668.0,2.0,2,1,1
36015,2,8,4,1,0,123.0,0,0,1,12,8,449.0,1.0,3,0,1
36016,3,6,4,2,0,353.0,0,0,0,12,8,582.0,1.0,3,0,1
36017,2,8,4,0,0,474.0,0,0,0,12,8,249.0,1.0,0,1,0
36018,2,9,4,2,0,0.0,1,0,0,12,8,150.0,1.0,0,3,0
36019,3,4,4,2,0,3850.0,1,0,0,12,8,239.0,2.0,0,4,1
36020,5,3,3,0,0,182.0,0,0,0,12,8,90.0,1.0,0,2,0
36021,3,0,4,1,0,245.0,1,1,0,12,8,251.0,2.0,0,4,0
36022,7,5,3,0,0,2970.0,0,0,0,12,8,641.0,1.0,3,0,1
36023,3,0,3,2,0,29.0,0,0,0,12,8,576.0,1.0,3,0,1
36024,4,0,3,1,0,3138.0,0,0,0,12,8,238.0,1.0,3,0,0
36025,5,9,3,1,0,116.0,0,0,0,12,8,398.0,4.0,2,3,1
36026,3,4,4,2,0,280.0,0,0,0,12,8,100.0,1.0,3,0,0
36027,2,10,4,1,0,16.0,0,0,0,12,8,119.0,4.0,3,0,0
36028,5,7,3,1,0,341.0,0,0,0,12,8,90.0,2.0,0,2,0
36029,3,0,3,1,0,3420.0,0,0,1,12,8,92.0,1.0,3,0,0
36030,3,4,3,2,0,2987.0,1,0,0,12,8,307.0,1.0,3,0,1
36031,4,9,3,2,0,2408.0,0,0,0,12,8,236.0,1.0,0,1,0
36032,6,4,4,2,0,2.0,0,0,0,12,8,131.0,1.0,0,3,1
36033,1,8,4,0,0,608.0,0,0,0,12,8,267.0,1.0,3,0,1
